% This data set is also obtained from the task of controlling a F16
% aircraft, although the target variable and attributes are different
% from the ailerons domain. In this case the goal variable is related to
% an action taken on the elevators of the aircraft.
% 
% Characteristics: 8752 cases, 19 continuous attributes 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Experiments of Rui Camacho (rcamacho@garfield.fe.up.pt). 
@relation elevators
@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SaTime1 numeric
@attribute SaTime2 numeric
@attribute SaTime3 numeric
@attribute SaTime4 numeric
@attribute diffSaTime1 numeric
@attribute diffSaTime2 numeric
@attribute diffSaTime3 numeric
@attribute diffSaTime4 numeric
@attribute Sa numeric
@attribute class {<=0.017,(0.017;0.019],(0.019;0.02],(0.02;0.024],>0.024}

@data
3.0,-45.0,-0.31,0.09,0.1,-6.0,-6.0,0.002,-0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,>0.024
246.0,-37.0,0.22,-0.04,-0.6,-7.0,5.0,0.007,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,>0.024
184.0,-12.0,-0.27,-0.02,0.4,-6.0,2.0,-0.01,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,>0.024
305.0,24.0,0.13,0.2,0.6,-14.0,-12.0,-0.006,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
-320.0,16.0,0.01,-0.05,1.7,-14.0,5.0,-0.016,2.0,-0.0017,-0.0017,-0.0017,-0.0015,0.0,0.0,-0.0003,0.0,-0.0015,>0.024
618.0,-60.0,0.15,0.06,-0.2,-16.0,13.0,0.004,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
107.0,-51.0,0.74,0.15,1.7,-14.0,-4.0,-0.027,-0.3,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,>0.024
23.0,-58.0,-0.33,-0.07,0.6,-12.0,12.0,-0.014,-0.1,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014,>0.024
15.0,-5.0,0.2,0.27,-1.0,-14.0,-18.0,0.005,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,>0.024
-338.0,-23.0,-0.05,0.11,-0.2,-16.0,2.0,0.007,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,>0.024
347.0,-43.0,-0.46,0.11,-0.3,-16.0,2.0,-0.003,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,>0.024
412.0,-45.0,0.59,0.15,0.4,-16.0,-2.0,-0.014,-0.6,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,>0.024
26.0,-36.0,-0.8,0.07,-0.4,-16.0,4.0,-0.007,0.1,-0.001,-0.0013,-0.0013,-0.0016,0.0002,0.0,0.0004,0.0,-0.0016,>0.024
-158.0,-2.0,0.38,0.34,1.4,-15.0,-23.0,-0.017,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,>0.024
-78.0,-8.0,0.02,0.26,-2.1,-18.0,-10.0,-0.012,-0.3,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,0.0,0.0,-0.0015,>0.024
-39.0,30.0,0.41,0.3,-0.2,-16.0,-20.0,0.013,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,>0.024
-197.0,-47.0,0.09,0.18,1.7,-16.0,-11.0,-0.042,1.0,-0.0022,-0.0022,-0.0022,-0.0022,0.0,0.0,0.0,0.0,-0.0022,>0.024
-215.0,-55.0,-0.71,0.13,1.0,-17.0,1.0,-0.032,-0.2,-0.0016,-0.0019,-0.0019,-0.0022,0.0003,0.0,0.0002,0.0,-0.0022,>0.024
580.0,-2.0,0.01,0.51,1.5,-16.0,0.0,-0.014,-7.3,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,-0.0001,0.0,-0.0014,>0.024
-108.0,-20.0,-0.29,0.18,-0.3,-16.0,-6.0,0.005,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,>0.024
134.0,-10.0,-0.41,0.12,-1.3,-19.0,4.0,0.017,0.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
-153.0,-87.0,0.22,0.01,-0.5,-13.0,7.0,0.011,-0.2,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,>0.024
-199.0,-61.0,-0.46,-0.09,-0.9,-12.0,3.0,0.009,1.5,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,>0.024
-207.0,-28.0,0.16,0.22,0.7,-10.0,-15.0,-0.014,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
494.0,-47.0,0.14,-0.07,-0.7,-12.0,11.0,0.008,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,>0.024
-422.0,-8.0,0.16,0.16,0.9,-12.0,-9.0,-0.008,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,>0.024
-175.0,4.0,0.17,0.23,1.8,-11.0,-16.0,-0.048,-0.5,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,>0.024
199.0,-11.0,-0.13,-0.02,-1.5,-14.0,10.0,0.018,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,>0.024
343.0,32.0,0.2,0.28,0.8,-12.0,-20.0,0.008,-1.1,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,>0.024
-324.0,-39.0,-0.13,-0.03,2.0,-13.0,6.0,-0.036,1.4,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,>0.024
166.0,-48.0,-0.64,-0.04,-0.9,-16.0,15.0,0.015,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
353.0,-41.0,-0.35,0.01,-1.7,-17.0,9.0,0.02,0.3,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,>0.024
75.0,-18.0,-0.35,0.1,-0.3,-15.0,1.0,-0.006,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,>0.024
8.0,-15.0,0.12,0.14,-1.1,-16.0,-3.0,0.016,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,>0.024
-335.0,-35.0,-0.22,-0.04,-0.4,-16.0,16.0,-0.002,0.9,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,>0.024
-72.0,18.0,-0.3,0.13,2.4,-14.0,-5.0,-0.024,0.0,-0.0014,-0.0016,-0.0016,-0.0016,0.0002,0.0,0.0,0.0,-0.0016,>0.024
169.0,13.0,-0.2,-0.06,1.1,-15.0,14.0,0.002,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
71.0,16.0,0.29,0.05,0.7,-15.0,9.0,0.016,-0.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,>0.024
-145.0,2.0,0.13,-0.1,-0.1,-8.0,7.0,-0.008,1.2,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,>0.024
-195.0,12.0,-0.25,0.07,0.2,-8.0,-6.0,0.0,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,>0.024
-134.0,-12.0,0.27,-0.07,-0.6,-8.0,13.0,0.014,-1.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,>0.024
-266.0,-40.0,-0.19,0.11,1.0,-10.0,-14.0,-0.01,0.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,>0.024
400.0,-39.0,0.63,0.23,1.0,-17.0,-11.0,-0.033,0.7,-0.0023,-0.0021,-0.0021,-0.0017,-0.0002,0.0,-0.0005,0.0,-0.0017,>0.024
-215.0,-25.0,-0.29,0.04,0.2,-11.0,1.0,-0.004,-0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0001,0.0,-0.001,>0.024
-171.0,-36.0,0.04,-0.31,2.4,-5.0,11.0,-0.021,3.8,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,>0.024
435.0,-61.0,-0.37,0.04,0.2,-13.0,4.0,-0.009,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,>0.024
82.0,36.0,0.26,0.17,-0.3,-13.0,-10.0,0.006,-0.2,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,>0.024
-240.0,-21.0,-0.15,-0.06,-1.1,-20.0,9.0,0.019,2.8,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
-9.0,-22.0,-0.23,0.2,0.7,-18.0,-4.0,-0.019,-0.1,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,>0.024
212.0,-5.0,-0.19,0.17,0.5,-18.0,-2.0,0.013,0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
309.0,47.0,-0.4,0.18,-0.8,-11.0,-14.0,-0.005,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,>0.024
231.0,50.0,-0.4,0.16,-1.0,-11.0,-14.0,0.006,0.1,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,>0.024
-109.0,-25.0,0.07,0.09,-0.7,-11.0,-4.0,0.005,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,>0.024
-69.0,-34.0,0.33,0.04,0.7,-9.0,-1.0,0.001,-0.2,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,>0.024
363.0,-26.0,0.29,-0.07,-0.6,-10.0,10.0,0.01,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,>0.024
-179.0,-21.0,0.04,-0.09,0.5,-10.0,16.0,0.001,-1.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,>0.024
193.0,-19.0,-0.07,-0.07,0.3,-10.0,9.0,0.006,0.2,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,>0.024
119.0,-3.0,0.09,0.09,0.1,-14.0,-1.0,0.002,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,>0.024
-237.0,-25.0,0.18,0.11,-0.3,-6.0,-10.0,0.001,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,>0.024
-164.0,6.0,-0.36,0.22,0.1,-6.0,-20.0,-0.005,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,>0.024
1.0,15.0,0.28,0.18,-1.4,-17.0,-6.0,0.013,0.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,>0.024
-112.0,19.0,-0.43,0.15,0.5,-16.0,-5.0,-0.009,0.0,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,>0.024
110.0,14.0,0.24,0.1,-0.9,-17.0,4.0,0.011,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,>0.024
255.0,-9.0,0.21,0.17,-0.8,-17.0,2.0,0.005,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,-0.0002,0.0,0.0,0.0,-0.0011,>0.024
10.0,-11.0,0.2,-0.06,0.6,-6.0,8.0,-0.014,-0.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,>0.024
-319.0,12.0,-0.39,0.02,-0.3,-13.0,0.0,-0.014,1.4,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,>0.024
-71.0,-17.0,-0.29,0.13,0.3,-16.0,-2.0,-0.012,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,>0.024
-131.0,-12.0,-0.38,0.05,0.7,-15.0,6.0,0.001,0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,>0.024
207.0,-17.0,0.43,0.06,-0.4,-12.0,1.0,0.01,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,>0.024
180.0,6.0,0.22,0.34,2.2,-10.0,-36.0,-0.019,-0.5,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001,>0.024
-149.0,-12.0,-0.48,0.26,-1.2,-20.0,-7.0,0.026,0.2,-0.001,-0.001,-0.001,-0.0011,0.0001,0.0,0.0001,0.0,-0.0011,>0.024
-172.0,-21.0,-0.56,-0.08,-0.2,-19.0,-1.0,-0.006,4.0,-0.0011,-0.0014,-0.0014,-0.0017,0.0003,0.0,0.0003,0.0,-0.0017,>0.024
-273.0,-24.0,0.18,-0.02,0.2,-11.0,-3.0,0.013,1.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,>0.024
-157.0,-35.0,0.28,0.17,1.2,-10.0,-5.0,-0.019,-1.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,>0.024
-79.0,-50.0,-0.6,0.02,-0.7,-12.0,-2.0,0.01,0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,>0.024
74.0,-57.0,0.27,-0.02,-0.7,-12.0,6.0,-0.012,0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
-200.0,-56.0,0.0,0.03,-0.4,-11.0,4.0,0.007,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,>0.024
234.0,-59.0,-0.73,0.1,-0.9,-12.0,-5.0,0.011,0.1,-0.0006,-0.0007,-0.0007,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,>0.024
5.0,-44.0,0.21,0.02,-0.9,-18.0,13.0,0.026,-0.1,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,>0.024
108.0,-34.0,0.08,0.09,0.6,-16.0,6.0,-0.004,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,>0.024
232.0,-21.0,-0.13,0.09,-0.4,-17.0,4.0,0.012,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
-51.0,-5.0,-0.32,0.23,-1.0,-18.0,-8.0,-0.008,-0.1,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,0.0,0.0,-0.0015,>0.024
-12.0,-11.0,0.43,0.19,0.0,-17.0,-3.0,-0.011,-0.5,-0.0015,-0.0015,-0.0015,-0.0014,0.0,0.0,-0.0002,0.0,-0.0014,>0.024
85.0,-19.0,0.24,0.25,-0.5,-20.0,-4.0,0.013,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,>0.024
115.0,2.0,-0.41,0.22,-0.9,-21.0,-2.0,-0.005,0.0,-0.0014,-0.0016,-0.0016,-0.0017,0.0002,0.0,0.0001,0.0,-0.0017,>0.024
-118.0,-15.0,0.49,0.17,-0.3,-20.0,3.0,0.009,-0.2,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0.0,0.0,0.0,-0.0012,>0.024
-113.0,-19.0,0.24,0.1,0.8,-19.0,3.0,-0.015,1.1,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,>0.024
-111.0,-4.0,0.24,0.19,1.1,-11.0,-14.0,-0.005,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,>0.024
-83.0,-7.0,0.19,-0.23,-1.7,-9.0,22.0,0.012,2.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,>0.024
37.0,-25.0,-0.21,0.08,-0.9,-13.0,-2.0,0.003,-0.1,-0.001,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,>0.024
-5.0,-29.0,0.65,0.2,0.2,-18.0,4.0,-0.006,-1.1,-0.0014,-0.0014,-0.0014,-0.0013,0.0,0.0,-0.0002,0.0,-0.0013,>0.024
-374.0,-29.0,-0.14,0.03,-0.8,-12.0,5.0,0.003,-0.3,-0.0008,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,>0.024
-75.0,-15.0,-0.28,0.02,0.6,-9.0,-7.0,-0.017,1.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,>0.024
66.0,-4.0,0.11,0.01,0.3,-10.0,3.0,-0.009,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,>0.024
-437.0,-58.0,0.07,0.05,1.5,-12.0,3.0,-0.029,-0.3,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,>0.024
160.0,-74.0,-0.05,-0.03,1.3,-13.0,20.0,-0.011,-1.5,-0.0015,-0.0013,-0.0013,-0.0013,-0.0003,0.0,0.0,0.0,-0.0013,>0.024
210.0,-39.0,0.07,0.18,1.9,-12.0,-4.0,-0.018,-1.5,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,>0.024
-44.0,-10.0,0.16,0.03,0.1,-14.0,4.0,0.012,1.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,>0.024
-23.0,-18.0,0.02,0.08,1.5,-12.0,-2.0,-0.004,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,>0.024
520.0,-38.0,0.36,0.08,-0.4,-14.0,-3.0,0.023,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,>0.024
-24.0,12.0,-0.25,-0.09,1.1,-6.0,13.0,-0.037,-0.8,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,>0.024
175.0,1.0,0.29,-0.12,-1.0,-8.0,13.0,0.002,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,>0.024
-263.0,12.0,-0.36,0.21,0.5,-10.0,-16.0,-0.022,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,>0.024
95.0,9.0,0.46,0.27,-0.8,-12.0,-18.0,-0.006,-1.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,>0.024
-26.0,-5.0,-0.42,0.19,1.4,-10.0,-6.0,-0.022,-2.6,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,>0.024
286.0,-7.0,0.37,0.25,0.8,-10.0,-5.0,0.001,-2.4,-0.0009,-0.0007,-0.0007,-0.0007,-0.0003,0.0,0.0,0.0,-0.0007,>0.024
-209.0,-55.0,-0.31,0.08,-0.7,-19.0,9.0,-0.024,0.8,-0.0022,-0.0022,-0.0022,-0.0022,0.0,0.0,0.0,0.0,-0.0022,>0.024
-13.0,14.0,-0.46,0.23,0.1,-18.0,-7.0,0.0,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,>0.024
-160.0,7.0,0.48,0.23,-0.2,-18.0,-7.0,0.01,-0.2,-0.0014,-0.0013,-0.0013,-0.0011,-0.0003,0.0,-0.0003,0.0,-0.0011,>0.024
-295.0,-15.0,-0.44,0.08,0.3,-18.0,-1.0,-0.02,1.3,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,>0.024
94.0,-17.0,0.4,0.32,-1.4,-19.0,-15.0,0.027,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,>0.024
-348.0,-12.0,-0.2,0.1,-0.7,-17.0,4.0,0.005,0.0,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0.0,0.0,0.0,-0.0013,>0.024
-139.0,-5.0,-0.28,-0.06,0.5,-6.0,6.0,-0.011,0.1,-0.0006,-0.0007,-0.0007,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,>0.024
85.0,-14.0,0.27,0.0,-0.7,-8.0,2.0,0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,>0.024
236.0,-46.0,-0.39,0.12,0.3,-20.0,7.0,0.004,0.0,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,>0.024
411.0,-23.0,-0.24,0.18,-0.7,-21.0,4.0,-0.009,-0.3,-0.0016,-0.0018,-0.0018,-0.0018,0.0002,0.0,0.0,0.0,-0.0018,>0.024
-447.0,17.0,0.15,0.22,2.3,-18.0,-8.0,-0.002,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,>0.024
536.0,-7.0,-0.64,0.17,1.1,-19.0,1.0,-0.021,-0.1,-0.0017,-0.0018,-0.0018,-0.0019,0.0001,0.0,0.0001,0.0,-0.0019,>0.024
535.0,17.0,-0.54,0.2,-0.7,-21.0,2.0,0.016,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,>0.024
564.0,-10.0,-0.14,0.09,-0.9,-21.0,18.0,0.013,-0.5,-0.0011,-0.0011,-0.0011,-0.0012,0.0001,0.0,0.0001,0.0,-0.0012,>0.024
-224.0,-45.0,-0.31,-0.05,-1.8,-14.0,15.0,0.012,-0.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,>0.024
163.0,-23.0,-0.03,-0.02,0.3,-12.0,7.0,0.0,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,>0.024
225.0,-5.0,0.4,0.02,0.9,-11.0,3.0,0.005,-0.2,-0.0008,-0.0007,-0.0007,-0.0007,-0.0003,0.0,0.0,0.0,-0.0007,>0.024
17.0,-13.0,-0.02,0.07,-0.4,-13.0,1.0,0.008,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,>0.024
66.0,-27.0,-0.09,0.02,-1.5,-14.0,7.0,0.014,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,>0.024
336.0,-23.0,0.01,0.05,-0.4,-13.0,4.0,0.006,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,>0.024
-403.0,-19.0,0.13,0.14,-0.7,-10.0,-10.0,0.006,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,>0.024
799.0,-18.0,0.22,0.03,0.2,-9.0,0.0,0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,>0.024
-113.0,-49.0,-0.64,0.05,0.2,-12.0,2.0,-0.006,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,>0.024
-436.0,-23.0,0.34,0.25,-0.4,-12.0,-18.0,-0.008,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
327.0,-52.0,0.01,-0.04,0.6,-11.0,13.0,-0.018,-0.7,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,>0.024
-169.0,-17.0,0.54,0.18,0.9,-11.0,-5.0,-0.006,-0.6,-0.0012,-0.001,-0.001,-0.0009,-0.0003,0.0,-0.0002,0.0,-0.0009,>0.024
301.0,-13.0,0.31,0.17,-1.5,-13.0,-9.0,0.01,-0.3,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,>0.024
-357.0,-45.0,0.35,-0.05,1.0,-19.0,18.0,-0.001,1.4,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,>0.024
52.0,-10.0,0.05,-0.06,-0.2,-7.0,7.0,0.01,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,>0.024
258.0,0.0,0.3,0.03,-1.4,-9.0,1.0,0.014,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,>0.024
197.0,-8.0,0.15,0.08,0.2,-14.0,-2.0,-0.004,0.6,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,>0.024
11.0,-5.0,-0.07,-0.12,0.1,-9.0,12.0,0.003,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,>0.024
42.0,-13.0,-0.35,0.13,-1.2,-10.0,-12.0,-0.005,1.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,>0.024
228.0,1.0,-0.31,0.12,-0.3,-9.0,-9.0,0.003,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,>0.024
8.0,16.0,-0.36,0.21,-1.3,-10.0,-16.0,0.002,-0.3,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,>0.024
52.0,-34.0,0.26,0.09,0.8,-10.0,-5.0,-0.008,-0.2,-0.0011,-0.001,-0.001,-0.0009,-0.0002,0.0,-0.0002,0.0,-0.0009,>0.024
232.0,-19.0,0.28,0.04,-0.1,-11.0,1.0,0.014,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,>0.024
586.0,35.0,0.47,0.18,0.1,-11.0,-5.0,0.008,-1.9,-0.0007,-0.0006,-0.0006,-0.0006,-0.0003,0.0,0.0,0.0,-0.0006,>0.024
122.0,63.0,-0.49,0.15,0.3,-11.0,-11.0,-0.02,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,>0.024
-156.0,-31.0,-0.21,0.08,0.8,-12.0,-2.0,0.004,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,>0.024
