% This database was designed on the basis of data provided by US Census
% Bureau [http://www.census.gov] (under Lookup Access
% [http://www.census.gov/cdrom/lookup]: Summary Tape File 1). The data
% were collected as part of the 1990 US census. These are mostly counts
% cumulated at different survey levels. For the purpose of this data set
% a level State-Place was used. Data from all states was obtained. Most
% of the counts were changed into appropriate proportions.  There are 4
% different data sets obtained from this database: House(8H) House(8L)
% House(16H) House(16L) These are all concerned with predicting the
% median price of the house in the region based on demographic
% composition and a state of housing market in the region. A number in
% the name signifies the number of attributes of the data set. A
% following letter denotes a very rough approximation to the difficulty
% of the task. For Low task difficulty, more correlated attributes were
% chosen as signified by univariate smooth fit of that input on the
% target. Tasks with High difficulty have had their attributes chosen to
% make the modelling more difficult due to higher variance or lower
% correlation of the inputs to the target.
% 
% Original source: DELVE repository of data. 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Characteristics: 22784 cases, 9 continuous attributes.
@relation house_8L.arff
@attribute P3 numeric
@attribute P6p4 numeric
@attribute P11p3 numeric
@attribute P16p2 numeric
@attribute P19p2 numeric
@attribute H5p2 numeric
@attribute H15p1 numeric
@attribute H40p4 numeric
@attribute class {<=18400.0,(18400.0;28100.0],(28100.0;39800.0],(39800.0;65200.0],>65200.0}

@data
2948.0,0.0010691,0.5084343,0.7276119,0.6848711,0.3072917,5.4704112,0.3389831,(39800.0;65200.0]
4573.0,0.0089606,0.5474521,0.811721,0.0028428,0.2307692,6.2630995,0.2222222,(39800.0;65200.0]
6363.0,0.0220369,0.5338023,0.7384881,0.0072293,0.1921397,6.8309736,0.4090909,(39800.0;65200.0]
222.0,0.0074212,0.5565863,0.6531532,0.0,0.25,6.4370861,0.0,(39800.0;65200.0]
409.0,0.0009242,0.4759704,0.7334963,0.0,0.1333333,7.2188552,0.6666667,(39800.0;65200.0]
6551.0,0.0060721,0.5443935,0.6196001,0.0465578,0.042065,6.1192887,0.2727273,(39800.0;65200.0]
591.0,0.001791,0.4967164,0.7698816,0.001692,0.175,6.3304721,0.5714286,(39800.0;65200.0]
683.0,0.0026219,0.5663346,0.7642753,0.0,0.0534351,5.8828829,0.2857143,(39800.0;65200.0]
7900.0,0.0248235,0.5324738,0.643038,0.0041772,0.1481481,6.3461874,0.125,(39800.0;65200.0]
276.0,0.0236372,0.1804149,0.6268116,0.0217391,0.2352941,7.3548387,0.75,(39800.0;65200.0]
401.0,0.0016247,0.5637693,0.8927681,0.0024938,0.0625,6.8282548,1.0,(39800.0;65200.0]
549.0,0.0037807,0.4977946,0.7850638,0.003643,0.0666667,5.6624204,0.0,(39800.0;65200.0]
2591.0,0.0038869,0.4515901,0.5596295,0.0231571,0.1170213,6.1530886,0.4090909,(39800.0;65200.0]
217.0,0.010582,0.5044092,0.7281106,0.0,0.4166667,5.9647059,0.2,(39800.0;65200.0]
84.0,0.0,0.5463918,0.952381,0.0119048,0.3333333,8.056338,0.0,(39800.0;65200.0]
5728.0,0.0330642,0.5394079,0.7417947,0.0520251,0.178733,6.5876432,0.3417722,(39800.0;65200.0]
17017.0,0.0116517,0.4226185,0.5327026,0.3094553,0.1562199,6.4649833,0.2654321,(39800.0;65200.0]
756.0,0.0039101,0.4970674,0.7777778,0.0,0.2962963,6.3788151,0.25,(39800.0;65200.0]
440.0,0.0255548,0.4976463,0.7772727,0.2136364,0.2413793,5.7299465,0.8571429,(39800.0;65200.0]
1192.0,0.0020564,0.5455347,0.817953,0.0327181,0.3095238,6.3067061,0.3846154,(39800.0;65200.0]
590.0,0.0129781,0.5307377,0.7,0.0220339,0.0729167,5.7488584,0.0,(39800.0;65200.0]
5893.0,0.0038175,0.526441,0.7541151,0.0101816,0.1542553,6.318091,0.1724138,(39800.0;65200.0]
349.0,0.0009681,0.5082285,0.739255,0.0,0.0909091,5.6176471,0.0,(39800.0;65200.0]
3547.0,0.0065884,0.5305744,0.7454187,0.0008458,0.1826923,6.3466725,0.4210526,(39800.0;65200.0]
116.0,0.013468,0.5589226,0.6896552,0.0,0.4545455,6.373494,0.8,(39800.0;65200.0]
25841.0,0.0412006,0.4256957,0.5240509,0.0939205,0.1631579,6.8501061,0.3942652,(39800.0;65200.0]
4062.0,0.0055047,0.3827271,0.7555391,0.0009847,0.1326531,7.0163107,0.4358974,(39800.0;65200.0]
531.0,0.0100358,0.5261649,0.6666667,0.0037665,0.0416667,5.4187328,0.6,(39800.0;65200.0]
265.0,0.003125,0.4453125,0.6377358,0.0,0.0,4.7165775,0.0,(39800.0;65200.0]
1291.0,0.0009889,0.5067985,0.7815647,0.0023238,0.3846154,5.7451923,0.2,(39800.0;65200.0]
4571.0,0.0013703,0.3533173,0.7140669,0.0032816,0.0900178,5.0797,0.3168317,(39800.0;65200.0]
304.0,0.0107527,0.4905914,0.6381579,0.0065789,0.1111111,6.0292398,0.0,(39800.0;65200.0]
5336.0,0.0051978,0.5662211,0.797976,0.0462894,0.1638418,6.6183404,0.3448276,(39800.0;65200.0]
19.0,0.0,0.4857143,0.4736842,0.0,0.0,4.5882353,0.0,(39800.0;65200.0]
489.0,0.0005999,0.4385123,0.7546012,0.0,0.0068729,6.2371134,0.75,(39800.0;65200.0]
2798.0,0.0144986,0.4915989,0.7040743,0.1890636,0.1961207,6.065098,0.3076923,(39800.0;65200.0]
5996.0,0.0030514,0.4678309,0.6781187,0.0013342,0.0996785,6.7145046,0.5806452,(39800.0;65200.0]
315.0,0.0,0.4645233,0.7111111,0.0,0.1428571,6.2105263,0.0,(39800.0;65200.0]
7764.0,0.0082227,0.5432636,0.7434312,0.0028336,0.1906977,6.2757581,0.4390244,(39800.0;65200.0]
1957.0,0.0072569,0.516449,0.554931,0.1078181,0.1383648,7.0842803,0.6818182,(39800.0;65200.0]
605.0,0.0023383,0.4536243,0.6793388,0.0016529,0.0553633,4.8281853,0.3125,(39800.0;65200.0]
4946.0,0.0278782,0.4422155,0.6484027,0.0040437,0.0897436,6.194966,0.2857143,(39800.0;65200.0]
170.0,0.0,0.5152542,0.9117647,0.0,0.0,7.4785276,0.0,(39800.0;65200.0]
24894.0,0.0085285,0.50318,0.5870491,0.164859,0.0898345,6.1087076,0.5,(39800.0;65200.0]
3418.0,0.0153125,0.2104601,0.604447,0.0023406,0.1544118,7.366136,0.4285714,(39800.0;65200.0]
1255.0,0.0008741,0.2189685,0.7250996,0.0087649,0.0606061,4.3876455,0.5,(39800.0;65200.0]
7396.0,0.0263648,0.4957071,0.8488372,0.1183072,0.3741259,6.1559686,0.3551402,(39800.0;65200.0]
1251.0,0.0029772,0.4482302,0.6354916,0.0007994,0.0901639,5.687231,0.0,(39800.0;65200.0]
821.0,0.0063898,0.5047923,0.8099878,0.0036541,0.0603448,5.3583461,0.2857143,(39800.0;65200.0]
1237.0,0.0037453,0.4906367,0.6774454,0.0024252,0.0763889,6.2059172,0.5454545,(39800.0;65200.0]
476.0,0.0019231,0.4855769,0.5252101,0.0,0.0506912,5.7667732,0.4545455,(39800.0;65200.0]
15731.0,0.0397252,0.4780445,0.5201831,0.4878902,0.1204411,5.9366506,0.8197183,(39800.0;65200.0]
2580.0,0.0038672,0.5491399,0.8186047,0.0457364,0.4913043,5.6927454,0.1946903,(39800.0;65200.0]
3185.0,0.0045977,0.5188506,0.7422292,0.0489796,0.1869565,5.349337,0.4883721,(39800.0;65200.0]
1162.0,0.0048653,0.5071108,0.6643718,0.0017212,0.1929825,5.4428251,0.3636364,(39800.0;65200.0]
401.0,0.0038521,0.4522342,0.8129676,0.0,0.2,6.7647059,0.6666667,(39800.0;65200.0]
1200.0,0.0032476,0.5196211,0.875,0.0008333,0.2105263,6.9369115,0.25,(39800.0;65200.0]
681.0,0.0049044,0.5502697,0.7606461,0.0088106,0.2905983,5.8051471,0.8823529,(39800.0;65200.0]
6022.0,0.0128445,0.5500937,0.6648954,0.0202591,0.0694737,6.0947099,0.3333333,(39800.0;65200.0]
408.0,0.004386,0.5315789,0.7598039,0.0,0.0305344,6.0,0.5,(39800.0;65200.0]
659.0,0.0011765,0.5241176,0.7283763,0.0394537,0.137931,6.4541176,0.5,(39800.0;65200.0]
1173.0,0.0081737,0.3708812,0.8115942,0.0,0.0986842,6.2268266,0.2,(39800.0;65200.0]
2358.0,0.0087016,0.5120287,0.6802375,0.0131467,0.2380952,6.4096812,0.45,(39800.0;65200.0]
906.0,0.0008403,0.4785714,0.709713,0.0,0.4347826,6.6390625,0.6,(39800.0;65200.0]
19256.0,0.0096136,0.5319677,0.8392189,0.0278355,0.4527491,6.2459131,0.5332068,(39800.0;65200.0]
248.0,0.0018553,0.4860853,0.5806452,0.0040323,0.0481928,6.8224852,0.5,(39800.0;65200.0]
710.0,0.0009124,0.4945255,0.8042254,0.0098592,0.0666667,7.5465686,0.0,(39800.0;65200.0]
192148.0,0.0303701,0.5185408,0.5453661,0.1092231,0.1446639,5.9811091,0.5695254,(39800.0;65200.0]
1546.0,0.0357574,0.5742933,0.7697283,0.0562743,0.254717,6.4230072,0.4444444,(39800.0;65200.0]
925.0,0.0106888,0.5684877,0.7891892,0.0054054,0.3125,6.3106509,0.0,(39800.0;65200.0]
322.0,0.0011148,0.4314381,0.673913,0.0,0.0,6.6765957,0.0,(39800.0;65200.0]
724.0,0.0010582,0.5185185,0.7624309,0.0,0.1,6.6638079,0.3333333,(39800.0;65200.0]
30149.0,0.0125353,0.4930172,0.5747454,0.0026203,0.1933419,6.7387257,0.5,(39800.0;65200.0]
18871.0,0.0063958,0.4440485,0.6310211,0.1082084,0.1063961,5.3157028,0.4219653,(39800.0;65200.0]
3260.0,0.0,0.1914707,0.7064417,0.0,0.1021234,4.3128713,0.4752475,(39800.0;65200.0]
1552.0,0.0053585,0.4950242,0.7242268,0.005799,0.1911765,6.8174727,0.6153846,(39800.0;65200.0]
578.0,0.0072508,0.4978852,0.7647059,0.2041522,0.1754386,5.3677885,0.6,(39800.0;65200.0]
8822.0,0.0117532,0.5385506,0.8617094,0.0104285,0.3311475,6.2780967,0.4950495,(39800.0;65200.0]
134.0,0.0082256,0.2338425,0.6791045,0.0074627,0.1818182,6.5625,1.0,(39800.0;65200.0]
1894.0,0.0040214,0.5247032,0.8231257,0.0021119,0.4,5.9944717,0.5833333,(39800.0;65200.0]
807.0,0.0011895,0.5404441,0.8921933,0.0049566,0.4754098,6.1892655,0.5862069,(39800.0;65200.0]
1246.0,0.0114464,0.5071106,0.6733547,0.0040128,0.0701754,6.5714286,0.5,(39800.0;65200.0]
152.0,0.0,0.5416667,0.7434211,0.0065789,0.125,6.3553719,0.25,(39800.0;65200.0]
471.0,0.0034043,0.5140426,0.7176221,0.0042463,0.125,6.3183521,0.0,(39800.0;65200.0]
632.0,0.0080495,0.5405573,0.7199367,0.0094937,0.1818182,6.3241379,0.0,(39800.0;65200.0]
1107.0,0.0009603,0.5080026,0.7831978,0.0198735,0.3134328,5.8106312,0.3809524,(39800.0;65200.0]
3055.0,0.0035418,0.475574,0.7148936,0.0,0.2077922,6.3164196,0.3125,(39800.0;65200.0]
15467.0,0.020613,0.5519468,0.7286481,0.0272839,0.1591592,6.6649815,0.245283,(39800.0;65200.0]
4160.0,0.0041215,0.5165341,0.7199519,0.0038462,0.1328671,6.1853852,0.2631579,(39800.0;65200.0]
171.0,0.0116448,0.3173217,0.619883,0.0175439,0.0263158,7.1313131,1.0,(39800.0;65200.0]
4929.0,0.0091409,0.4365252,0.8015825,0.0006086,0.1709091,7.4076381,0.6170213,(39800.0;65200.0]
6796.0,0.0064734,0.5362578,0.5357563,0.1261036,0.1469575,5.5092186,0.75,(39800.0;65200.0]
23805.0,0.0273392,0.3141245,0.6922915,0.0024365,0.2173351,7.1150405,0.3809524,(39800.0;65200.0]
52.0,0.0,0.5886525,0.8653846,0.0,0.0285714,5.6458333,1.0,(39800.0;65200.0]
824.0,0.0013793,0.4721839,0.6589806,0.0036408,0.0769231,7.3231084,0.0,(39800.0;65200.0]
94.0,0.0,0.4645669,0.712766,0.0106383,0.1666667,5.884058,0.3333333,(39800.0;65200.0]
23328.0,0.0176268,0.5259931,0.7502143,0.0664438,0.1898132,5.8441209,0.3756708,(39800.0;65200.0]
123.0,0.0,0.5075075,0.7723577,0.0894309,0.0,6.4351852,0.0,(39800.0;65200.0]
4241.0,0.0045197,0.5349167,0.735204,0.0018863,0.2846715,6.3728696,0.4615385,(39800.0;65200.0]
2661.0,0.0075282,0.5694967,0.7730177,0.0481022,0.1071429,5.8313539,0.25,(39800.0;65200.0]
3480.0,0.0042899,0.4713254,0.7744253,0.004023,0.2586605,5.3758621,0.5089286,(39800.0;65200.0]
786.0,0.0017943,0.6049641,0.8231552,0.0,0.0714286,6.6883721,0.0,(39800.0;65200.0]
1198.0,0.0038797,0.5166505,0.7095159,0.0033389,0.0243902,6.153432,0.0,(39800.0;65200.0]
13509.0,0.0173661,0.5559748,0.8081279,0.0668443,0.1656211,6.3203305,0.1439394,(39800.0;65200.0]
4211.0,0.0136974,0.5663725,0.7577773,0.0246972,0.3543307,6.6652584,0.4444444,(39800.0;65200.0]
5453.0,0.0012453,0.0880448,0.4448927,0.0016505,0.6907051,4.1991001,0.7911833,(39800.0;65200.0]
261.0,0.0,0.6233974,0.7011494,0.0,0.0703518,4.8789809,0.4285714,(39800.0;65200.0]
1248.0,0.0121253,0.4779387,0.65625,0.0008013,0.1105769,6.1848276,0.0434783,(39800.0;65200.0]
6611.0,0.0070755,0.5326061,0.6924822,0.0012101,0.2457627,5.9287871,0.3793103,(39800.0;65200.0]
8337.0,0.011659,0.5162975,0.784095,0.3381312,0.2607004,5.941446,0.3880597,(39800.0;65200.0]
452.0,0.0253566,0.3050713,0.539823,0.0132743,0.25,6.76,0.0,(39800.0;65200.0]
1070.0,0.0013145,0.4975353,0.7962617,0.0,0.1304348,5.5083933,0.2666667,(39800.0;65200.0]
1776.0,0.0044891,0.4944421,0.7134009,0.0056306,0.2876712,6.5856502,0.6666667,(39800.0;65200.0]
1381.0,0.0015083,0.1166415,0.4069515,0.0007241,0.6936937,4.2553846,0.4090909,(39800.0;65200.0]
551.0,0.0023904,0.4486056,0.5735027,0.0018149,0.0151515,7.0083682,0.0,(39800.0;65200.0]
632.0,0.0005482,0.5120614,0.7974684,0.1344937,0.3,5.8648649,0.6666667,(39800.0;65200.0]
1128.0,0.0037594,0.5539986,0.6710993,0.001773,0.2352941,5.7703704,0.625,(39800.0;65200.0]
641.0,0.0086108,0.5287026,0.7550702,0.0046802,0.1578947,6.325,0.6666667,(39800.0;65200.0]
2803.0,0.0091133,0.5551859,0.7438459,0.0132001,0.1395349,5.7970165,0.3888889,(39800.0;65200.0]
6664.0,0.0028681,0.5374442,0.792467,0.0012005,0.310559,5.6081391,0.36,(39800.0;65200.0]
18867.0,0.011544,0.4858256,0.6698998,0.0016961,0.1456548,6.0446437,0.1680672,(39800.0;65200.0]
3210.0,0.0116792,0.5352972,0.6800623,0.0224299,0.2897196,6.109815,0.2258065,(39800.0;65200.0]
572.0,0.0034662,0.5436164,0.8583916,0.0262238,0.3333333,6.1820041,0.0769231,(39800.0;65200.0]
2003.0,0.0195091,0.4342354,0.9126311,0.0064903,0.48,7.0016988,0.375,(39800.0;65200.0]
663.0,0.002221,0.4908384,0.7496229,0.0,0.0629921,5.8991935,0.375,(39800.0;65200.0]
2864.0,0.012747,0.5256695,0.838338,0.0104749,0.2237762,5.5912263,0.34375,(39800.0;65200.0]
1876.0,0.0070671,0.4481743,0.6396588,0.0015991,0.1486486,6.2620751,0.6363636,(39800.0;65200.0]
884.0,0.003554,0.4415815,0.5961538,0.0045249,0.09375,7.1536842,0.0,(39800.0;65200.0]
864.0,0.0028425,0.3814667,0.5949074,0.0,0.0307692,5.0714286,0.5,(39800.0;65200.0]
1254.0,0.0054479,0.5108959,0.7392344,0.0063796,0.2068966,5.7777778,0.4166667,(39800.0;65200.0]
515.0,0.0014804,0.4611399,0.7087379,0.0,0.1428571,6.5042493,0.0,(39800.0;65200.0]
145.0,0.0,0.4675615,0.8137931,0.0,0.0,5.9153846,0.0,(39800.0;65200.0]
5066.0,0.0219519,0.5268461,0.7372681,0.0108567,0.0869565,6.6124729,0.5,(39800.0;65200.0]
287.0,0.0008319,0.3893511,0.8815331,0.0,0.0,7.4524715,0.0,(39800.0;65200.0]
3434.0,0.0017217,0.5326109,0.7795574,0.0008736,0.2098765,6.0905676,0.3529412,(39800.0;65200.0]
870.0,0.0031646,0.4885285,0.7655172,0.0,0.3529412,6.6977848,0.5,(39800.0;65200.0]
2594.0,0.0084078,0.5409048,0.8230532,0.0069391,0.1691542,6.0878514,0.5882353,(39800.0;65200.0]
1151.0,0.0071942,0.5584104,0.712424,0.0026064,0.0923077,6.3843612,0.25,(39800.0;65200.0]
4169.0,0.0135698,0.5314529,0.6740225,0.0014392,0.1705882,6.0183633,0.3103448,(39800.0;65200.0]
237.0,0.0086831,0.5209841,0.8185654,0.0,0.25,6.2284264,0.0,(39800.0;65200.0]
1213.0,0.0019417,0.5440129,0.7625721,0.0065952,0.3333333,5.8839286,0.5,(39800.0;65200.0]
598.0,0.005625,0.54375,0.7575251,0.083612,0.325,6.0785714,0.3076923,(39800.0;65200.0]
983.0,0.0473576,0.4131778,0.8402848,0.1414039,0.0,4.75,0.0,(39800.0;65200.0]
662.0,0.0050505,0.4269972,0.8202417,0.0,0.5128205,6.0891089,0.65,(39800.0;65200.0]
10491.0,0.0183643,0.523212,0.6621866,0.0594796,0.2742796,6.3320069,0.3346304,(39800.0;65200.0]
704.0,0.0068847,0.4429145,0.8053977,0.0042614,0.1428571,5.8652932,1.0,(39800.0;65200.0]
1226.0,0.0114638,0.5346855,0.8050571,0.04323,0.1372549,6.3521421,0.7142857,(39800.0;65200.0]
520.0,0.0,0.5081241,0.7576923,0.0,0.1,6.4912281,1.0,(39800.0;65200.0]
2988.0,0.002614,0.4860803,0.6646586,0.0013387,0.0935673,6.6343061,0.4375,(39800.0;65200.0]
1826.0,0.0461008,0.4456867,0.9791895,0.162103,0.0,4.7156863,0.0,(39800.0;65200.0]
2871.0,0.0076763,0.4910226,0.7011494,0.1508185,0.2,6.3068648,0.2571429,(39800.0;65200.0]
424.0,0.0421962,0.4046772,0.9882075,0.3561321,0.0,4.25,0.0,(39800.0;65200.0]
111.0,0.0,0.5521472,0.8198198,0.0,0.0,6.8387097,0.0,(39800.0;65200.0]
275.0,0.0031949,0.5846645,0.6545455,0.0036364,0.25,4.7021277,0.0,(39800.0;65200.0]
970.0,0.0076453,0.4537462,0.6804124,0.2876289,0.1145038,6.6599327,0.6666667,(39800.0;65200.0]
2295.0,0.0528334,0.4479454,0.9864924,0.1891068,0.0,5.0952381,0.0,(39800.0;65200.0]
5485.0,0.0092133,0.4981573,0.6395624,0.0308113,0.1397174,5.5403924,0.247191,(39800.0;65200.0]
60.0,0.0,0.5135135,0.7166667,0.0,0.0,6.122449,0.0,(39800.0;65200.0]
88.0,0.0,0.4781022,0.8181818,0.0227273,0.0,4.71875,0.0,(39800.0;65200.0]
135.0,0.0123457,0.5753086,0.762963,0.0,0.0,6.7352941,0.0,(39800.0;65200.0]
7474.0,0.0136698,0.5612805,0.61346,0.0068237,0.1517028,6.1975918,0.3265306,(39800.0;65200.0]
866.0,0.0097229,0.4968401,0.7806005,0.0127021,0.4074074,6.6785276,0.5454545,(39800.0;65200.0]
13.0,0.0,0.4736842,0.6153846,0.0,0.0,4.1666667,0.0,(39800.0;65200.0]
669.0,0.0033975,0.5668177,0.8236173,0.0029895,0.2110092,5.6446429,0.3913043,(39800.0;65200.0]
12.0,0.0,0.4285714,0.9166667,0.6666667,0.0,5.5,0.0,(39800.0;65200.0]
1281.0,0.0076509,0.4961746,0.763466,0.0015613,0.1111111,6.318287,0.25,(39800.0;65200.0]
508.0,0.0015748,0.5212598,0.738189,0.0019685,0.2857143,6.2598425,0.25,(39800.0;65200.0]
6537.0,0.0128384,0.4874128,0.6972617,0.1332415,0.1213627,4.9429109,0.4152047,(39800.0;65200.0]
773.0,0.0025654,0.533607,0.7270375,0.0012937,0.0869565,5.8105647,0.25,(39800.0;65200.0]
2858.0,0.0124308,0.5318115,0.8509447,0.0374388,0.0782123,5.6714936,0.3571429,(39800.0;65200.0]
468.0,0.0007622,0.5289634,0.7264957,0.0042735,0.1428571,5.3613054,0.5,(39800.0;65200.0]
2319.0,0.0058732,0.5075143,0.7554981,0.0004312,0.0212766,7.2954195,0.5,(39800.0;65200.0]
474.0,0.0015686,0.52,0.7383966,0.0021097,0.1372549,5.4468665,0.2857143,(39800.0;65200.0]
8978.0,0.011264,0.4644876,0.6363333,0.0038984,0.1015873,6.5481422,0.4375,(39800.0;65200.0]
2068.0,0.0067866,0.5,0.8056093,0.0875242,0.2658228,6.5936473,0.4761905,(39800.0;65200.0]
11143.0,0.0192344,0.4221999,0.8754375,0.0028718,0.3923541,6.8545061,0.4615385,(39800.0;65200.0]
534.0,0.0,0.4563319,0.6573034,0.0,0.1282051,5.8529412,0.6,(39800.0;65200.0]
828.0,0.0004248,0.5025489,0.7753623,0.0,0.2820513,6.0753012,0.7272727,(39800.0;65200.0]
392.0,0.0340793,0.4313327,0.8418367,0.0,0.0,4.5023697,0.0,(39800.0;65200.0]
558.0,0.0008547,0.5333333,0.6774194,0.0017921,0.0780488,4.8451613,0.4375,(39800.0;65200.0]
11461.0,0.011268,0.5198996,0.7752378,0.0020068,0.1240479,5.8528084,0.6578947,(39800.0;65200.0]
1140.0,0.0037152,0.5188854,0.7947368,0.0324561,0.3770492,6.5676606,0.0434783,(39800.0;65200.0]
1113.0,0.0183973,0.5609604,0.8032345,0.0943396,0.6760563,5.5588633,0.5208333,(39800.0;65200.0]
2037.0,0.0112948,0.5256179,0.7530682,0.1070201,0.241206,5.3954223,0.3333333,(39800.0;65200.0]
405.0,0.7208367,0.4706356,0.8,0.0,0.4166667,5.2320819,0.4,(39800.0;65200.0]
6545.0,0.0137568,0.5404912,0.7683728,0.3792208,0.1204482,7.0323406,0.3255814,(39800.0;65200.0]
20243.0,0.0116781,0.5221565,0.6720842,0.0299363,0.2122525,6.9547494,0.4868805,(39800.0;65200.0]
86.0,0.0,0.5017921,0.8837209,0.0,0.0,6.2328767,0.0,(39800.0;65200.0]
2112.0,0.0201858,0.5456584,0.8001894,0.1453598,0.3947368,6.0686141,0.5166667,(39800.0;65200.0]
2841.0,0.0140129,0.472455,0.6779303,0.0080957,0.0671378,5.49511,0.3684211,(39800.0;65200.0]
4334.0,0.0209749,0.5225258,0.8317951,0.1123673,0.2140845,5.7041893,0.5131579,(39800.0;65200.0]
2181.0,0.0044658,0.5218326,0.7826685,0.002751,0.2843137,6.0975779,0.4827586,(39800.0;65200.0]
7506.0,0.1417118,0.5540589,0.8779643,0.1065814,0.5803403,6.3871689,0.3843648,(39800.0;65200.0]
119.0,0.0,0.4035088,0.7815126,0.0,0.0588235,3.9268293,1.0,(39800.0;65200.0]
511.0,0.0047438,0.5246679,0.5988258,0.0039139,0.0877193,5.1544715,0.4,(39800.0;65200.0]
3011.0,0.0017881,0.4668018,0.7336433,0.0046496,0.0923483,5.4493888,0.8571429,(39800.0;65200.0]
4295.0,0.0180917,0.4619579,0.7667055,0.0090803,0.407767,7.0246558,0.4047619,(39800.0;65200.0]
3560.0,0.0110006,0.5554263,0.7542135,0.1370787,0.1703297,6.4580458,0.1290323,(39800.0;65200.0]
3656.0,0.0040047,0.5365432,0.8531182,0.0150438,0.3443709,6.0934844,0.2884615,(39800.0;65200.0]
2909.0,0.083244,0.5638919,0.7449295,0.0886903,0.2019868,6.0453752,0.557377,(39800.0;65200.0]
226.0,0.0777027,0.4898649,0.7566372,0.0884956,0.0,6.1692308,0.0,(39800.0;65200.0]
1871.0,0.0146502,0.5380147,0.5611972,0.0010689,0.1829268,6.5896226,0.3333333,(39800.0;65200.0]
581.0,0.0031847,0.5261146,0.7228916,0.222031,0.3333333,6.1836735,0.4444444,(39800.0;65200.0]
187.0,0.0186335,0.6024845,0.368984,0.0534759,0.0833333,5.1142857,1.0,(39800.0;65200.0]
815.0,0.0019084,0.5534351,0.7018405,0.0196319,0.2,7.6239316,0.4285714,(39800.0;65200.0]
10512.0,0.0051218,0.4855195,0.6718037,0.0011416,0.1358025,5.1337293,0.3909091,(39800.0;65200.0]
2563.0,0.0066124,0.5237792,0.8400312,0.0632072,0.1818182,6.5863014,0.6,(39800.0;65200.0]
8141.0,0.0223042,0.547111,0.7901978,0.0299717,0.3292831,6.6467881,0.302583,(39800.0;65200.0]
767.0,0.0025113,0.5409342,0.7874837,0.0,0.0625,6.7247839,1.0,(39800.0;65200.0]
7253.0,0.0156903,0.443618,0.5800358,0.0576313,0.2334096,6.746045,0.1470588,(39800.0;65200.0]
7440.0,0.0060025,0.5280026,0.6872312,0.0037634,0.1089109,5.7534215,0.3181818,(39800.0;65200.0]
860.0,0.0016856,0.5440371,0.7790698,0.0,0.1647059,5.2030387,0.2857143,(39800.0;65200.0]
749.0,0.0053191,0.4875887,0.6368491,0.0,0.0625,5.8158508,0.5,(39800.0;65200.0]
786.0,0.0021918,0.500274,0.6564885,0.0025445,0.220339,6.004902,0.8461538,(39800.0;65200.0]
744.0,0.006986,0.496008,0.75,0.0,0.0740741,6.6451017,0.0,(39800.0;65200.0]
1610.0,0.0038911,0.5144525,0.6291925,0.0714286,0.1768707,6.7764706,0.5384615,(39800.0;65200.0]
270.0,0.0138539,0.4722922,0.8148148,0.0,0.25,6.8915663,0.0,(39800.0;65200.0]
1000.0,0.0088616,0.5156783,0.835,0.046,0.4255319,5.9084195,0.25,(39800.0;65200.0]
599.0,0.0019773,0.4201681,0.8297162,0.0016694,0.2692308,6.7978022,0.2857143,(39800.0;65200.0]
815.0,0.0012831,0.5179641,0.801227,0.002454,0.1076923,6.3794712,0.4285714,(39800.0;65200.0]
10568.0,0.010704,0.5228471,0.7716692,0.0548827,0.3395225,6.0796212,0.4557292,(39800.0;65200.0]
7710.0,0.0060346,0.5099611,0.8241245,0.1968872,0.3170391,6.0254015,0.6167401,(39800.0;65200.0]
161.0,0.0,0.5744681,0.7142857,0.0,0.0714286,5.7962963,0.5,(39800.0;65200.0]
8808.0,0.0250737,0.3408705,0.5468892,0.0627838,0.0663812,6.6915394,0.4193548,(39800.0;65200.0]
2143.0,0.008667,0.5427284,0.7536164,0.2239851,0.1474359,6.2217538,0.4782609,(39800.0;65200.0]
10859.0,0.0249932,0.449006,0.7804586,0.0594898,0.2275711,5.5785645,0.3365385,(39800.0;65200.0]
1053.0,0.0539277,0.4317332,0.7635328,0.0389364,0.0612245,5.5294118,0.3333333,(39800.0;65200.0]
268.0,0.0117302,0.4692082,0.738806,0.0,0.1,6.3015075,1.0,(39800.0;65200.0]
19315.0,0.0044462,0.51882,0.6714988,0.0008801,0.2503458,6.8912951,0.3093923,(39800.0;65200.0]
1783.0,0.0102989,0.5375534,0.6303982,0.0016826,0.0727273,6.4120083,0.0,(39800.0;65200.0]
3191.0,0.0137692,0.5656554,0.7984958,0.0285177,0.2401575,5.6615269,0.4918033,(39800.0;65200.0]
2762.0,0.0220352,0.565723,0.7016655,0.0108617,0.2181818,6.9395425,0.3333333,(39800.0;65200.0]
7127.0,0.0096063,0.5024147,0.6976287,0.0102427,0.1410118,6.2044222,0.6335878,(39800.0;65200.0]
163.0,0.0053763,0.5403226,0.7300613,0.0736196,0.1851852,6.0461538,0.8,(39800.0;65200.0]
163.0,0.0,0.5326633,0.7423313,0.0368098,0.173913,6.5496183,1.0,(39800.0;65200.0]
2470.0,0.0048117,0.5203252,0.6935223,0.0,0.0813953,6.4022092,0.3571429,(39800.0;65200.0]
3624.0,0.009644,0.4804143,0.6691501,0.0080022,0.1655172,5.7640498,0.3333333,(39800.0;65200.0]
